,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
2951,300017.SZ,网宿科技,5.07,-0.08,-1.55,218308.0,111072186.0,2.72,5.17,5.03,5.1,5.15,0.96,0.96,75.08,1.4,12406441106.0,11522097808.0
2952,301037.SZ,保立佳,20.24,-0.32,-1.56,5705.0,11625830.0,2.53,20.64,20.12,20.55,20.56,1.18,2.53,29.53,2.21,1845373904.0,455906000.0
2953,000917.SZ,电广传媒,5.06,-0.08,-1.56,106132.0,53656306.0,2.72,5.14,5.0,5.14,5.14,0.69,0.75,21.61,0.7,7172835070.0,7171522071.0
2954,603617.SH,君禾股份,13.28,-0.21,-1.56,25152.0,33870342.0,3.93,13.78,13.25,13.74,13.49,0.62,1.25,38.92,2.73,3462519552.0,2667870089.0
2955,002318.SZ,久立特材,13.9,-0.22,-1.56,66208.0,91800965.0,3.33,14.14,13.67,13.83,14.12,0.61,0.69,16.64,2.77,13582673008.0,13251539146.0
2956,603337.SH,杰克股份,19.58,-0.31,-1.56,17249.0,33590916.0,3.07,19.81,19.2,19.81,19.89,1.03,0.39,11.46,2.52,8730105622.0,8703079348.0
2957,600327.SH,大东方,5.68,-0.09,-1.56,142672.0,82068510.0,3.81,5.88,5.66,5.77,5.77,0.75,1.61,7.85,1.4,5025547662.0,5025547662.0
2958,603192.SH,汇得科技,26.45,-0.42,-1.56,11694.0,30754642.0,4.58,26.95,25.72,26.17,26.87,1.38,1.1,23.96,2.06,2821333342.0,2821333342.0
2959,688516.SH,奥特维,203.36,-3.23,-1.56,6844.0,138701144.0,2.58,206.0,200.66,206.0,206.59,0.75,1.33,47.03,13.13,20065531200.0,10492450509.0
2960,300815.SZ,玉禾田,20.76,-0.33,-1.56,11468.0,23736798.0,3.51,21.14,20.4,21.01,21.09,1.03,0.98,12.16,1.99,5746368000.0,2419989380.0
2961,301221.SZ,光庭信息,48.4,-0.77,-1.57,12164.0,59102216.0,3.97,49.51,47.56,47.78,49.17,0.9,5.7,782.94,2.26,4482919320.0,1032155991.0
2962,002467.SZ,二六三,3.77,-0.06,-1.57,95135.0,35868916.0,2.61,3.82,3.72,3.79,3.83,0.77,0.86,154.53,2.34,5159666761.0,4190555590.0
2963,300814.SZ,中富电路,16.93,-0.27,-1.57,7698.0,13010241.0,3.2,17.2,16.65,16.95,17.2,0.81,1.75,31.32,2.88,2976226280.0,744242800.0
2964,300477.SZ,合纵科技,5.64,-0.09,-1.57,127286.0,71844817.0,3.32,5.74,5.55,5.7,5.73,0.88,1.49,63.39,2.63,6074999478.0,4810076493.0
2965,600211.SH,西藏药业,33.15,-0.53,-1.57,16772.0,55283069.0,3.5,33.61,32.43,33.19,33.68,0.99,0.68,39.34,3.23,8219139495.0,8219139495.0
2966,002339.SZ,积成电子,5.0,-0.08,-1.57,70329.0,35243564.0,2.76,5.1,4.96,5.06,5.08,1.25,1.46,-56.46,1.43,2559024000.0,2407471275.0
2967,300753.SZ,爱朋医疗,14.36,-0.23,-1.58,13966.0,19962263.0,4.04,14.59,14.0,14.55,14.59,1.0,1.86,33.48,2.32,1810049280.0,1076148036.0
2968,605338.SH,巴比食品,31.21,-0.5,-1.58,30539.0,94438824.0,3.88,31.59,30.36,31.3,31.71,0.57,3.54,24.65,4.06,7740080000.0,2692290077.0
2969,000931.SZ,中 关 村,6.23,-0.1,-1.58,58531.0,36403316.0,3.32,6.35,6.14,6.34,6.33,0.92,0.78,-41.18,2.96,4691981098.0,4648776048.0
2970,300341.SZ,麦克奥迪,8.09,-0.13,-1.58,29649.0,24016777.0,3.28,8.27,8.0,8.2,8.22,1.02,0.58,23.18,3.3,4127221388.0,4125083808.0
2971,000555.SZ,神州信息,10.54,-0.17,-1.59,69755.0,74531710.0,2.99,10.85,10.53,10.71,10.71,0.81,0.72,27.56,1.75,10367710135.0,10262095087.0
2972,688345.SH,博力威,37.1,-0.6,-1.59,7460.0,27658690.0,4.59,38.23,36.5,38.0,37.7,0.69,3.36,36.53,3.18,3710000000.0,823568060.0
2973,688528.SH,秦川物联,10.51,-0.17,-1.59,3346.0,3500759.0,3.0,10.67,10.35,10.67,10.68,0.9,0.67,60.46,2.33,1765680000.0,523681770.0
2974,603320.SH,迪贝电气,11.74,-0.19,-1.59,26844.0,31857646.0,4.78,12.12,11.55,11.81,11.93,1.57,2.06,19.42,2.06,1526374668.0,1526374668.0
2975,603879.SH,永悦科技,5.56,-0.09,-1.59,18052.0,10048703.0,3.72,5.67,5.46,5.63,5.65,0.86,0.5,313.39,3.81,2014468286.0,2014468286.0
2976,002938.SZ,鹏鼎控股,28.96,-0.47,-1.6,66430.0,192690072.0,2.82,29.43,28.6,29.32,29.43,0.74,0.3,20.27,2.82,67229939631.0,64795065309.0
2977,600754.SH,锦江酒店,51.71,-0.84,-1.6,55177.0,282898080.0,3.65,52.53,50.61,52.19,52.55,1.15,0.6,549.9,3.33,55331978498.0,47265218498.0
2978,600629.SH,华建集团,6.77,-0.11,-1.6,69731.0,47680750.0,4.22,6.96,6.67,6.88,6.88,0.58,1.11,15.43,1.31,5478146874.0,4253671692.0
2979,601369.SH,陕鼓动力,7.38,-0.12,-1.6,131155.0,97134818.0,3.2,7.55,7.31,7.5,7.5,1.87,0.79,12.8,1.68,12742498618.0,12186492370.0
2980,000599.SZ,青岛双星,3.69,-0.06,-1.6,33848.0,12477919.0,2.67,3.75,3.65,3.71,3.75,0.83,0.41,-15.28,0.94,3013964277.0,3013787046.0
2981,300138.SZ,晨光生物,15.37,-0.25,-1.6,57489.0,88229780.0,4.03,15.78,15.15,15.6,15.62,0.87,1.35,23.3,2.94,8188736242.0,6542708086.0
2982,600099.SH,林海股份,7.99,-0.13,-1.6,28684.0,22896724.0,3.08,8.15,7.9,8.15,8.12,0.85,1.31,214.46,3.58,1750768800.0,1750768800.0
2983,600559.SH,老白干酒,20.24,-0.33,-1.6,166084.0,335375664.0,3.79,20.59,19.81,20.57,20.57,0.57,1.85,54.6,5.08,18161097867.0,18161097867.0
2984,000676.SZ,智度股份,5.52,-0.09,-1.6,128097.0,70844789.0,3.03,5.62,5.45,5.6,5.61,0.86,1.11,23.3,1.8,7046318485.0,6342324871.0
2985,603515.SH,欧普照明,17.13,-0.28,-1.61,16831.0,28659507.0,4.25,17.45,16.71,17.45,17.41,1.73,0.22,15.54,2.35,12919629154.0,12911886223.0
2986,688536.SH,思瑞浦,520.5,-8.51,-1.61,4752.0,246791898.0,4.59,529.8,505.5,510.0,529.01,0.95,1.1,114.16,12.46,41762758884.0,22386641499.0
2987,300231.SZ,银信科技,7.33,-0.12,-1.61,66806.0,49147768.0,2.55,7.46,7.27,7.4,7.45,0.9,1.82,19.03,2.26,3240594613.0,2688074202.0
2988,002438.SZ,江苏神通,14.04,-0.23,-1.61,83147.0,114059186.0,4.63,14.04,13.38,13.71,14.27,0.76,1.86,28.12,2.59,7125825952.0,6277925796.0
2989,002239.SZ,奥特佳,2.44,-0.04,-1.61,194151.0,47391977.0,4.03,2.5,2.4,2.49,2.48,0.63,0.6,-56.97,1.51,7913549871.0,7913457822.0
2990,000417.SZ,合肥百货,4.88,-0.08,-1.61,494884.0,239851262.0,5.85,5.0,4.71,4.94,4.96,1.06,6.35,10.47,0.89,3805834896.0,3801653961.0
2991,002881.SZ,美格智能,29.27,-0.48,-1.61,12379.0,36049592.0,5.18,30.04,28.5,29.16,29.75,0.82,1.0,45.74,7.84,5405943621.0,3612307291.0
2992,600110.SH,诺德股份,9.14,-0.15,-1.61,377052.0,343477296.0,3.88,9.31,8.95,9.21,9.29,1.1,2.85,39.2,2.6,15878635141.0,12093880354.0
2993,002245.SZ,蔚蓝锂芯,18.25,-0.3,-1.62,172507.0,316603904.0,3.07,18.73,18.16,18.53,18.55,0.48,1.78,28.21,5.41,18903742850.0,17683994993.0
2994,000719.SZ,中原传媒,7.3,-0.12,-1.62,80300.0,58540365.0,3.64,7.48,7.21,7.41,7.42,1.3,1.2,19.35,0.78,7469387368.0,4870177064.0
2995,600203.SH,福日电子,6.68,-0.11,-1.62,26599.0,17828805.0,2.8,6.81,6.62,6.76,6.79,0.77,0.58,-30.57,1.3,3961160388.0,3049066762.0
2996,688500.SH,慧辰股份,24.88,-0.41,-1.62,2381.0,5998350.0,3.84,25.79,24.82,25.29,25.29,0.83,0.57,49.25,1.47,1847949809.0,1035451834.0
2997,002169.SZ,智光电气,7.27,-0.12,-1.62,54548.0,39740602.0,2.84,7.39,7.18,7.32,7.39,0.71,0.71,6.63,1.6,5727247796.0,5550517172.0
2998,603233.SH,大参林,26.03,-0.43,-1.63,46182.0,119509628.0,4.72,26.45,25.2,26.26,26.46,1.89,0.59,18.87,3.86,20587901314.0,20526314595.0
2999,300481.SZ,濮阳惠成,21.79,-0.36,-1.63,23676.0,51706265.0,2.98,22.18,21.52,21.82,22.15,0.96,0.81,25.54,3.24,6454033420.0,6372929689.0
3000,002088.SZ,鲁阳节能,13.92,-0.23,-1.63,39259.0,54707534.0,3.89,14.26,13.71,14.1,14.15,0.71,0.87,13.19,2.68,7048149597.0,6250366696.0
3001,002192.SZ,融捷股份,89.55,-1.48,-1.63,79002.0,703445856.0,4.62,91.58,87.37,90.04,91.03,1.03,3.05,340.49,36.61,23252123429.0,23204216417.0
3002,601616.SH,广电电气,3.02,-0.05,-1.63,89184.0,27122031.0,1.95,3.07,3.01,3.07,3.07,0.75,0.95,54.63,1.18,2825436500.0,2825436500.0
3003,600438.SH,通威股份,36.83,-0.61,-1.63,301521.0,1119526304.0,2.96,37.79,36.68,37.01,37.44,0.94,0.67,20.21,4.42,165792019617.0,165792019617.0
3004,002127.SZ,南极电商,4.83,-0.08,-1.63,512790.0,246004271.0,5.3,4.95,4.69,4.88,4.91,1.02,2.57,24.85,2.44,11857024046.0,9634418103.0
3005,603915.SH,国茂股份,21.71,-0.36,-1.63,39780.0,86376201.0,3.85,22.25,21.4,22.07,22.07,1.33,3.14,22.35,3.66,10273875404.0,2751903154.0
3006,603500.SH,祥和实业,12.04,-0.2,-1.63,58961.0,72591232.0,4.66,12.6,12.03,12.25,12.24,0.94,2.4,47.12,3.38,2956407263.0,2956407263.0
3007,600355.SH,精伦电子,3.01,-0.05,-1.63,183841.0,55567452.0,2.94,3.07,2.98,3.01,3.06,0.83,3.74,-158.59,5.92,1481188492.0,1481188492.0
3008,000050.SZ,深天马Ａ,9.62,-0.16,-1.64,79978.0,76941888.0,2.66,9.76,9.5,9.73,9.78,1.46,0.34,15.33,0.68,23643532499.0,22854942773.0
3009,002880.SZ,卫光生物,24.64,-0.41,-1.64,7170.0,17668723.0,3.99,25.29,24.29,25.15,25.05,0.81,0.32,55.15,3.11,5588352000.0,5588352000.0
3010,300554.SZ,三超新材,13.82,-0.23,-1.64,6656.0,9243890.0,2.63,14.08,13.71,13.75,14.05,0.71,1.02,-57.3,2.99,1293736732.0,902916626.0
3011,003001.SZ,中岩大地,17.42,-0.29,-1.64,31478.0,55469379.0,4.18,18.05,17.31,17.7,17.71,0.71,5.99,19.98,1.63,2228484786.0,915057932.0
3012,688106.SH,金宏气体,18.02,-0.3,-1.64,22244.0,40377023.0,2.62,18.41,17.93,18.3,18.32,0.83,0.85,52.38,3.27,8751467060.0,4696551375.0
3013,000020.SZ,深华发Ａ,8.4,-0.14,-1.64,7270.0,6136695.0,2.81,8.57,8.33,8.54,8.54,0.76,0.4,218.5,6.89,2378554307.0,1521789284.0
3014,688157.SH,松井股份,89.3,-1.49,-1.64,1959.0,17509146.0,3.57,91.24,88.0,90.0,90.79,1.27,0.57,72.98,6.16,7108280000.0,3043335070.0
3015,002135.SZ,东南网架,8.36,-0.14,-1.65,182453.0,154085706.0,4.0,8.63,8.29,8.4,8.5,0.77,1.9,19.77,1.62,9743995826.0,8048604898.0
3016,600884.SH,杉杉股份,23.25,-0.39,-1.65,189390.0,445505056.0,3.13,23.99,23.25,23.52,23.64,0.69,1.14,14.92,2.63,49822888559.0,38467524249.0
3017,002529.SZ,海源复材,11.92,-0.2,-1.65,48719.0,58512367.0,4.54,12.39,11.84,12.05,12.12,0.88,1.87,-46.47,3.84,3099200000.0,3099200000.0
3018,600456.SH,宝钛股份,47.55,-0.8,-1.65,73798.0,349543360.0,5.85,48.88,46.05,47.86,48.35,1.24,1.54,29.36,3.65,22718321979.0,22718321979.0
3019,600088.SH,中视传媒,8.91,-0.15,-1.66,36869.0,32878888.0,3.53,9.13,8.81,9.07,9.06,0.83,0.93,-1691.52,3.32,3543564024.0,3543564024.0
3020,600686.SH,金龙汽车,5.34,-0.09,-1.66,63724.0,33866933.0,3.31,5.43,5.25,5.4,5.43,0.62,0.94,-9.64,0.99,3829033207.0,3602234350.0
3021,002497.SZ,雅化集团,27.29,-0.46,-1.66,339045.0,925620896.0,4.47,28.03,26.79,27.8,27.75,0.68,3.24,7.69,4.03,31453431171.0,28551357827.0
3022,002653.SZ,海思科,14.22,-0.24,-1.66,10759.0,15230459.0,4.43,14.65,14.01,14.46,14.46,1.1,0.23,41.74,5.45,15310478048.0,6767803094.0
3023,605020.SH,永和股份,20.7,-0.35,-1.66,12491.0,25953504.0,3.23,21.12,20.44,20.97,21.05,0.93,1.87,20.09,2.74,5583845576.0,1380069000.0
3024,002426.SZ,胜利精密,1.77,-0.03,-1.67,266521.0,47167111.0,3.33,1.8,1.74,1.79,1.8,1.21,0.86,157.15,1.34,6091486363.0,5486873841.0
3025,688239.SH,航宇科技,47.56,-0.81,-1.67,5993.0,28459636.0,4.09,48.88,46.9,48.88,48.37,1.18,1.99,47.92,6.4,6658400000.0,1433168284.0
3026,000860.SZ,顺鑫农业,22.3,-0.38,-1.68,194443.0,428521760.0,4.63,22.52,21.47,22.1,22.68,0.83,2.62,161.69,2.13,16541403855.0,16541403855.0
3027,300172.SZ,中电环保,4.69,-0.08,-1.68,87165.0,41299979.0,3.56,4.83,4.66,4.69,4.77,0.73,1.76,33.03,1.8,3173769900.0,2326005003.0
3028,002841.SZ,视源股份,67.99,-1.16,-1.68,8501.0,58217003.0,2.98,69.61,67.55,68.21,69.15,0.63,0.19,26.67,5.42,45318714511.0,30674133427.0
3029,002946.SZ,新乳业,11.72,-0.2,-1.68,42535.0,49881872.0,3.19,11.95,11.57,11.9,11.92,0.98,0.5,29.78,3.99,10164424488.0,9875206860.0
3030,300244.SZ,迪安诊断,28.1,-0.48,-1.68,78141.0,220902652.0,4.09,29.0,27.83,28.76,28.58,0.77,1.61,14.99,2.98,17434878118.0,13598441233.0
3031,688468.SH,科美诊断,11.12,-0.19,-1.68,11998.0,13468314.0,3.8,11.53,11.1,11.31,11.31,1.14,0.44,31.24,3.49,4459120000.0,3047461509.0
3032,603199.SH,九华旅游,23.39,-0.4,-1.68,26741.0,62175334.0,4.04,23.84,22.88,23.51,23.79,0.72,2.42,42.77,2.03,2588805200.0,2588805200.0
3033,002229.SZ,鸿博股份,5.26,-0.09,-1.68,47700.0,25182322.0,3.18,5.39,5.22,5.35,5.35,0.74,0.96,286.82,1.55,2621290823.0,2620904945.0
3034,300645.SZ,正元智慧,21.62,-0.37,-1.68,38128.0,83743515.0,3.87,22.4,21.55,21.79,21.99,0.86,2.76,51.05,4.17,2982270626.0,2982270626.0
3035,688358.SH,祥生医疗,32.71,-0.56,-1.68,3066.0,10182803.0,4.51,33.99,32.49,33.5,33.27,0.87,1.53,26.32,2.06,2616800000.0,654200000.0
3036,002556.SZ,辉隆股份,10.49,-0.18,-1.69,175784.0,180054863.0,6.28,10.63,9.96,10.5,10.67,1.7,2.06,19.78,2.6,10007386360.0,8932315616.0
3037,300177.SZ,中海达,6.41,-0.11,-1.69,72534.0,46672412.0,3.07,6.55,6.35,6.45,6.52,1.11,1.23,100.84,2.05,4770123713.0,3778582011.0
3038,002310.SZ,东方园林,2.33,-0.04,-1.69,254055.0,59223148.0,2.53,2.36,2.3,2.35,2.37,1.0,0.99,-8.94,0.55,6257126469.0,5968305643.0
3039,002812.SZ,恩捷股份,182.7,-3.14,-1.69,60590.0,1109656432.0,2.39,185.56,181.11,185.49,185.84,0.71,0.82,44.51,11.1,163042776439.0,135786346618.0
3040,002303.SZ,美盈森,3.49,-0.06,-1.69,156942.0,55322579.0,3.38,3.59,3.47,3.54,3.55,0.54,1.65,50.88,1.12,5344319661.0,3322887475.0
3041,601118.SH,海南橡胶,4.65,-0.08,-1.69,259462.0,120433001.0,3.17,4.73,4.58,4.71,4.73,0.8,0.61,131.99,2.07,19899339256.0,19899339256.0
3042,688665.SH,四方光电,106.17,-1.83,-1.69,4139.0,43167882.0,5.97,107.45,101.0,105.33,108.0,1.12,2.0,41.36,8.97,7431900000.0,2195064750.0
3043,600830.SH,香溢融通,5.79,-0.1,-1.7,166249.0,95706684.0,4.75,5.9,5.62,5.7,5.89,1.05,3.66,158.29,1.25,2630528705.0,2630528705.0
3044,002148.SZ,北纬科技,4.62,-0.08,-1.7,107368.0,49878581.0,3.19,4.73,4.58,4.67,4.7,0.88,2.33,47.2,2.24,2639751239.0,2126913826.0
3045,603960.SH,克来机电,15.55,-0.27,-1.71,28493.0,44226043.0,3.48,15.8,15.25,15.8,15.82,1.08,1.1,61.42,4.19,4057686975.0,4045640934.0
3046,002623.SZ,亚玛顿,19.58,-0.34,-1.71,14743.0,28973871.0,3.51,20.1,19.4,19.87,19.92,0.92,0.74,72.18,1.19,3897643750.0,3889295328.0
3047,000755.SZ,山西路桥,4.03,-0.07,-1.71,90003.0,36434830.0,3.66,4.12,3.97,4.09,4.1,0.76,1.48,13.16,1.47,5913260090.0,2458477002.0
3048,300571.SZ,平治信息,37.95,-0.66,-1.71,11606.0,44143226.0,3.0,38.8,37.64,38.46,38.61,1.04,1.2,18.28,3.43,5301408894.0,3657129016.0
3049,603926.SH,铁流股份,14.37,-0.25,-1.71,54191.0,78043302.0,6.98,14.95,13.93,14.45,14.62,1.44,3.38,12.59,1.68,2537217279.0,2302096992.0
3050,300132.SZ,青松股份,6.31,-0.11,-1.71,68302.0,42956756.0,4.52,6.46,6.17,6.4,6.42,0.93,1.44,20.61,1.03,3259625391.0,2990324844.0
3051,688221.SH,前沿生物-U,14.34,-0.25,-1.71,33762.0,48140512.0,5.07,14.67,13.93,14.5,14.59,0.72,1.8,-19.39,2.81,5158958400.0,2695614142.0
3052,605196.SH,华通线缆,8.03,-0.14,-1.71,26069.0,21196317.0,3.67,8.3,8.0,8.16,8.17,0.66,3.43,34.56,1.86,4069781447.0,610280000.0
3053,603730.SH,岱美股份,11.46,-0.2,-1.72,25899.0,29822439.0,2.74,11.69,11.37,11.64,11.66,0.5,0.36,14.4,2.05,8301801687.0,8301801687.0
3054,688285.SH,高铁电气,8.02,-0.14,-1.72,19199.0,15466891.0,1.72,8.13,7.99,8.12,8.16,1.11,2.55,21.37,2.04,3017845102.0,603745600.0
3055,603383.SH,顶点软件,30.33,-0.53,-1.72,77629.0,239669715.0,6.8,31.98,29.88,30.84,30.86,2.59,4.61,37.72,4.14,5184110240.0,5103038150.0
3056,603920.SH,世运电路,14.3,-0.25,-1.72,30856.0,44392391.0,3.78,14.72,14.17,14.57,14.55,0.59,0.58,36.52,2.92,7611163560.0,7610103930.0
3057,002978.SZ,安宁股份,34.3,-0.6,-1.72,9052.0,31145863.0,2.26,34.9,34.11,34.84,34.9,0.61,0.95,9.71,2.67,13754300000.0,3258500000.0
3058,600707.SH,彩虹股份,5.14,-0.09,-1.72,161021.0,82620519.0,3.63,5.24,5.05,5.2,5.23,0.52,0.65,6.91,0.83,18444323222.0,12721037857.0
3059,002381.SZ,双箭股份,6.27,-0.11,-1.72,33380.0,21033565.0,2.66,6.39,6.22,6.31,6.38,1.48,1.04,17.34,1.35,2580558095.0,2018976642.0
3060,688004.SH,博汇科技,26.21,-0.46,-1.72,2807.0,7426218.0,2.44,26.73,26.08,26.67,26.67,1.27,0.71,30.28,1.99,1488728000.0,1042571420.0
3061,002235.SZ,安妮股份,4.55,-0.08,-1.73,295403.0,135819887.0,3.67,4.7,4.53,4.63,4.63,0.63,5.39,117.6,2.11,2637053892.0,2494653188.0
3062,601858.SH,中国科传,7.96,-0.14,-1.73,36731.0,29310251.0,2.35,8.09,7.9,8.08,8.1,1.02,0.46,15.97,1.45,6292380000.0,6292380000.0
3063,000816.SZ,智慧农业,3.41,-0.06,-1.73,202319.0,69046112.0,3.17,3.47,3.36,3.47,3.47,0.68,1.5,105.8,2.26,4885528544.0,4584824187.0
3064,600995.SH,文山电力,12.5,-0.22,-1.73,86838.0,108446559.0,4.32,12.78,12.23,12.68,12.72,0.96,1.81,379.59,2.8,5981580000.0,5981580000.0
3065,000712.SZ,锦龙股份,14.2,-0.25,-1.73,83441.0,118333168.0,3.11,14.45,14.0,14.3,14.45,1.12,0.93,-96.8,3.87,12723200000.0,12712419005.0
3066,600063.SH,皖维高新,6.24,-0.11,-1.73,551950.0,342795744.0,4.41,6.34,6.06,6.25,6.35,0.77,2.87,7.24,1.8,12017582878.0,12017582878.0
3067,002387.SZ,维信诺,6.24,-0.11,-1.73,54715.0,34139685.0,3.46,6.39,6.17,6.3,6.35,0.94,0.4,-5.76,0.61,8627038031.0,8531411279.0
3068,603700.SH,宁水集团,15.88,-0.28,-1.73,10707.0,17066590.0,3.71,16.3,15.7,16.16,16.16,1.36,0.53,13.71,2.02,3227482960.0,3227482960.0
3069,300806.SZ,斯迪克,34.01,-0.6,-1.73,4875.0,16724805.0,3.24,35.02,33.9,34.6,34.61,0.6,0.47,30.77,4.33,6459363058.0,3549876496.0
3070,002433.SZ,太安堂,5.1,-0.09,-1.73,206609.0,105720130.0,2.7,5.19,5.05,5.16,5.19,0.69,2.78,5.31,0.68,3910543320.0,3796367070.0
3071,688656.SH,浩欧博,36.26,-0.64,-1.73,1276.0,4641610.0,3.77,37.39,36.0,36.9,36.9,0.63,0.74,26.53,2.97,2286494973.0,626213790.0
3072,603530.SH,神马电力,10.76,-0.19,-1.74,13535.0,14552365.0,3.84,11.03,10.61,11.03,10.95,1.05,1.87,54.77,3.0,4651153399.0,777553399.0
3073,600305.SH,恒顺醋业,10.75,-0.19,-1.74,130635.0,139994306.0,3.75,10.94,10.53,10.81,10.94,0.7,1.3,60.05,4.91,10781777344.0,10781777344.0
3074,002141.SZ,贤丰控股,3.94,-0.07,-1.75,85499.0,33826342.0,2.99,4.02,3.9,3.98,4.01,0.89,0.75,153.15,5.56,4470546685.0,4470546685.0
3075,688216.SH,气派科技,25.86,-0.46,-1.75,5167.0,13413378.0,3.08,26.42,25.61,26.32,26.32,0.45,2.29,-112.48,2.76,2748142200.0,584035170.0
3076,300862.SZ,蓝盾光电,25.86,-0.46,-1.75,5794.0,15019633.0,2.96,26.48,25.7,26.48,26.32,1.11,0.67,21.29,1.75,3410156390.0,2220460056.0
3077,300570.SZ,太辰光,12.36,-0.22,-1.75,21917.0,27158786.0,4.53,12.72,12.15,12.48,12.58,1.16,1.13,30.19,2.35,2842760448.0,2395752520.0
3078,603030.SH,全筑股份,3.37,-0.06,-1.75,78437.0,26472905.0,5.83,3.43,3.23,3.43,3.43,0.63,1.35,-8.47,0.89,1954822433.0,1954822433.0
3079,002714.SZ,牧原股份,55.0,-0.98,-1.75,314234.0,1718421664.0,3.93,55.7,53.5,55.55,55.98,0.79,0.87,25.22,5.55,292714462040.0,198057100340.0
3080,601702.SH,华峰铝业,7.85,-0.14,-1.75,79293.0,62231780.0,3.38,8.02,7.75,7.9,7.99,0.91,2.85,16.34,2.51,7838465210.0,2181750500.0
3081,603179.SH,新泉股份,28.55,-0.51,-1.75,43763.0,125527251.0,6.19,29.8,28.0,29.43,29.06,0.42,1.17,37.68,2.98,10701900979.0,10701900979.0
3082,002428.SZ,云南锗业,10.63,-0.19,-1.76,78205.0,83329634.0,2.96,10.82,10.5,10.75,10.82,0.84,1.22,497.26,4.72,6942665600.0,6818164372.0
3083,002343.SZ,慈文传媒,4.47,-0.08,-1.76,56107.0,25156805.0,3.08,4.58,4.44,4.52,4.55,1.14,1.18,196.56,1.88,2123025096.0,2117407942.0
3084,600848.SH,上海临港,12.85,-0.23,-1.76,51309.0,65622142.0,3.9,13.12,12.61,13.0,13.08,1.14,0.35,21.11,2.11,32413958001.0,18728922404.0
3085,603168.SH,莎普爱思,8.36,-0.15,-1.76,34787.0,29296214.0,2.7,8.53,8.3,8.42,8.51,0.94,1.08,75.64,1.99,2696873292.0,2696873292.0
3086,300685.SZ,艾德生物,46.25,-0.83,-1.76,13399.0,62454731.0,3.02,47.5,46.08,47.02,47.08,0.64,0.61,47.82,7.29,10254665625.0,10162102956.0
3087,002514.SZ,宝馨科技,3.9,-0.07,-1.76,43320.0,16956632.0,3.02,3.97,3.85,3.96,3.97,0.8,1.09,307.42,3.47,2160733630.0,1549583315.0
3088,002149.SZ,西部材料,10.57,-0.19,-1.77,59721.0,63225799.0,3.16,10.78,10.44,10.68,10.76,1.01,1.22,38.79,1.96,5160424876.0,5159632126.0
3089,600421.SH,华嵘控股,8.9,-0.16,-1.77,5112.0,4563455.0,3.09,9.07,8.79,8.79,9.06,1.04,0.26,-196.4,63.41,1740840000.0,1740840000.0
3090,300936.SZ,中英科技,26.7,-0.48,-1.77,4805.0,12824963.0,3.86,27.36,26.31,27.18,27.18,0.89,1.79,38.82,2.27,2007840000.0,715426500.0
3091,603286.SH,日盈电子,15.56,-0.28,-1.77,6471.0,10142443.0,3.09,15.9,15.41,15.8,15.84,0.79,0.73,63.59,2.83,1386800560.0,1370462560.0
3092,600070.SH,浙江富润,5.55,-0.1,-1.77,36734.0,20400646.0,2.12,5.62,5.5,5.62,5.65,1.05,0.72,-301.5,1.23,2896800955.0,2812300063.0
3093,002551.SZ,尚荣医疗,4.44,-0.08,-1.77,79568.0,35268545.0,3.1,4.53,4.39,4.53,4.52,0.92,1.3,37.2,1.19,3750499635.0,2709607946.0
3094,002510.SZ,天汽模,3.33,-0.06,-1.77,114339.0,38226668.0,2.65,3.4,3.31,3.36,3.39,0.75,1.23,-14.8,1.69,3135601443.0,3101351354.0
3095,300921.SZ,南凌科技,19.4,-0.35,-1.77,23195.0,45423516.0,3.44,19.9,19.22,19.59,19.75,0.68,3.77,39.17,3.2,2554734978.0,1193902578.0
3096,600610.SH,中毅达,13.3,-0.24,-1.77,47654.0,63704867.0,3.03,13.63,13.22,13.36,13.54,0.79,1.06,340.15,108.1,14247952247.0,5967380493.0
3097,002210.SZ,飞马国际,2.77,-0.05,-1.77,232244.0,64611618.0,2.84,2.83,2.75,2.82,2.82,0.29,0.87,1441.85,55.39,7371614784.0,7366704419.0
3098,000553.SZ,安道麦A,8.3,-0.15,-1.78,66735.0,55179234.0,3.2,8.44,8.17,8.38,8.45,0.85,0.31,122.86,0.92,19337437658.0,18069659926.0
3099,603217.SH,元利科技,35.95,-0.65,-1.78,16983.0,60252363.0,5.98,36.99,34.8,36.75,36.6,1.27,3.72,12.99,1.82,4678137550.0,1642892711.0
3100,300631.SZ,久吾高科,25.97,-0.47,-1.78,18604.0,49012946.0,3.03,26.77,25.97,26.36,26.44,0.71,1.58,45.42,2.7,3185013363.0,3056496144.0
3101,300334.SZ,津膜科技,7.73,-0.14,-1.78,42986.0,33449604.0,3.81,7.95,7.65,7.92,7.87,0.7,1.44,126.04,3.09,2334965202.0,2308233927.0
3102,688586.SH,江航装备,19.87,-0.36,-1.78,23559.0,46665362.0,3.61,20.23,19.5,20.23,20.23,0.89,1.33,34.7,3.85,8022402559.0,3513429872.0
3103,300421.SZ,力星股份,8.83,-0.16,-1.78,39615.0,35135442.0,3.45,9.03,8.72,8.89,8.99,0.76,2.11,24.3,1.78,2186179117.0,1658932065.0
